BHARTI AIRTEL LIMITED 

PAN India 

Call Details of Mobile No '9714499703' from '01-Jun-2025' to '05-Jun-2026' 

Target No,Call Type,TOC,B Party No,LRN No,LRN TSP-LSA,Date,Time,Dur(s),First CGI Lat/Long,First CGI,Last CGI Lat/Long,Last CGI,SMSC No,Service Type,IMEI,IMSI,Call Fow No,Roam Nw,SW & MSC ID,IN TG,OUT TG,Vowifi First UE IP,Port1,Vowifi Last UE IP,Port2
'9714499703',SMT,Post,'VM-CANBNK-S',,-,'03/05/2026',19:56:07,0,21.29669/72.8915,404-98-8331-230711665,,---,'919820405577',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JK-CANBNK-S',,-,'03/05/2026',19:56:31,0,21.29669/72.8915,404-98-8331-230711665,,---,'917003077801',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JK-CANBNK-S',,-,'03/05/2026',19:56:32,0,21.29669/72.8915,404-98-8331-230711665,,---,'917003077801',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JM-JIOPBS-S',,-,'03/05/2026',19:58:07,0,21.29669/72.8915,404-98-8331-230711665,,---,'917021075036',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'03/05/2026',19:59:11,0,21.29669/72.8915,404-98-8331-230711665,,---,'917011075004',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'03/05/2026',19:59:22,0,21.29669/72.8915,404-98-8331-230711665,,---,'917011075004',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JM-JIOPBS-S',,-,'03/05/2026',20:05:31,0,21.29669/72.8915,404-98-8331-230711555,,---,'917021075036',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',OUT,Post,'7861987040',2728,AIR-GJ,'03/05/2026',20:47:08,15,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711635,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9824449525',3088,RJIL-GJ,'03/05/2026',20:47:59,69,21.29669/72.8915,404-98-8331-230711655,21.29198/72.87794,404-98-8331-241631233,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'03/05/2026',22:06:31,48,21.29198/72.87794,404-98-8331-241631233,21.29198/72.87794,404-98-8331-241631233,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'04/05/2026',00:22:03,0,21.30433/72.88365,404-98-8221-236672102,,---,'917011075005',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'04/05/2026',10:24:10,13,21.29669/72.8915,404-98-8331-230711560,21.29198/72.87794,404-98-8331-241631233,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.57.101.148,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'04/05/2026',10:56:44,20,21.29513/72.90194,404-98-8331-236724049,21.29513/72.90194,404-98-8331-236723969,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.57.101.148,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'04/05/2026',12:33:08,0,21.22788/72.89142,404-98-8307-240836198,,---,'917011075005',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'04/05/2026',12:35:52,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075094',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'04/05/2026',12:35:53,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075097',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'04/05/2026',13:59:56,12,21.23121/72.89262,404-98-8307-241910278,21.23121/72.89262,404-98-8307-241910278,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'04/05/2026',14:00:41,10,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'04/05/2026',15:25:09,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075097',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',OUT,Post,'7069576708',3088,RJIL-GJ,'04/05/2026',15:49:43,193,21.22417/72.89507,404-98-8307-231409010,21.22417/72.89507,404-98-8307-231408905,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc857.mcc405.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7069576708',3088,RJIL-GJ,'04/05/2026',15:53:10,13,21.22417/72.89507,404-98-8307-231408905,21.22417/72.89507,404-98-8307-231408905,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',IN,Post,'9898096849',3088,RJIL-GJ,'04/05/2026',17:32:18,52,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8401382222',3576,AIR-GJ,'04/05/2026',17:43:07,166,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9898096849',3088,RJIL-GJ,'04/05/2026',17:55:56,15,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.50.180,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7777955506',4106,VODA-GJ,'04/05/2026',18:11:28,168,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',IN,Post,'9898096849',3088,RJIL-GJ,'04/05/2026',18:38:43,44,21.23121/72.89262,404-98-8307-241910278,21.23121/72.89262,404-98-8307-241910278,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9898096849',3088,RJIL-GJ,'04/05/2026',18:41:06,99,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.50.180,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9913194058',3088,RJIL-GJ,'04/05/2026',18:47:28,75,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9898096849',3088,RJIL-GJ,'04/05/2026',18:49:37,44,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'7861987040',2728,AIR-GJ,'04/05/2026',19:11:28,84,21.24013/72.89223,404-98-8307-233561938,21.24013/72.89223,404-98-8307-233561938,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8401382222',3576,AIR-GJ,'04/05/2026',21:37:22,173,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'VM-CANBNK-S',,-,'04/05/2026',23:41:48,0,21.30433/72.88365,404-98-8221-236672112,,---,'919820405566',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'AX-CANBNK-S',,-,'05/05/2026',12:59:08,0,21.23121/72.89262,404-98-8307-241910373,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'05/05/2026',12:59:19,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075094',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'05/05/2026',14:36:12,23,21.23121/72.89262,404-98-8307-241910278,21.23121/72.89262,404-98-8307-241910278,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9898096849',3088,RJIL-GJ,'05/05/2026',14:55:49,16,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',OUT,Post,'7777955506',4106,VODA-GJ,'05/05/2026',15:20:25,45,21.22852/72.89744,404-98-8307-240847729,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'05/05/2026',16:12:58,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075004',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'05/05/2026',16:14:03,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075094',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'AX-CANBNK-S',,-,'05/05/2026',17:59:55,0,21.23121/72.89262,404-98-8307-241910373,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'AX-CANBNK-S',,-,'05/05/2026',18:00:01,0,21.23121/72.89262,404-98-8307-241910373,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',OUT,Post,'9638543444',4106,VODA-GJ,'05/05/2026',18:03:24,48,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',OUT,Post,'7069576708',3088,RJIL-GJ,'05/05/2026',18:04:49,350,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',OUT,Post,'8128165664',3088,RJIL-GJ,'05/05/2026',18:41:29,24,21.24013/72.89223,404-98-8307-233561958,21.24013/72.89223,404-98-8307-233561938,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc857.mcc405.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7202893740',3067,IDEA-GJ,'05/05/2026',18:42:00,46,21.24013/72.89223,404-98-8307-233561958,21.23963/72.88818,404-98-8307-236431623,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',IN,Post,'7202893740',3067,IDEA-GJ,'05/05/2026',18:47:12,56,21.23963/72.88818,404-98-8307-236431623,21.23963/72.88818,404-98-8307-236431623,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9712018201',4106,VODA-GJ,'05/05/2026',18:52:32,22,21.24013/72.89223,404-98-8307-233561958,21.24013/72.89223,404-98-8307-233561858,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',IN,Post,'9824449525',3088,RJIL-GJ,'05/05/2026',18:55:32,8,21.24013/72.89223,404-98-8307-233561858,21.24013/72.89223,404-98-8307-233561858,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8849946676',3088,RJIL-GJ,'05/05/2026',18:57:47,53,21.24013/72.89223,404-98-8307-233561858,21.24013/72.89223,404-98-8307-233561938,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'06/05/2026',00:52:57,0,21.30433/72.88365,404-98-8221-236672102,,---,'917011075094',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMO,Post,'52263',,-,'06/05/2026',09:54:19,0,21.29669/72.8915,404-98-8331-230711560,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',IN,Post,'08071059049',,-,'06/05/2026',11:00:35,6,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',172.18.45.167,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7861987040',2728,AIR-GJ,'06/05/2026',11:20:06,14,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JM-SUPRMY-P',,-,'06/05/2026',12:02:28,0,21.23121/72.89262,404-98-8307-241910373,,---,'917021075042',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'AX-CANBNK-S',,-,'06/05/2026',14:12:19,0,21.23121/72.89262,404-98-8307-241910278,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'06/05/2026',14:13:20,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075093',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'VD-FREOWT-P',,-,'06/05/2026',15:09:27,0,21.23963/72.88818,404-98-8307-236431728,,---,'919811002444',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',IN,Post,'9687494348',4106,VODA-GJ,'06/05/2026',16:17:37,10,21.23963/72.88818,404-98-8307-236431618,21.23963/72.88818,404-98-8307-236431618,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7069576708',3088,RJIL-GJ,'06/05/2026',16:36:21,4,21.23963/72.88818,404-98-8307-236431728,21.24013/72.89223,404-98-8307-233561858,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc857.mcc405.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'06/05/2026',18:30:32,21,21.24013/72.89223,404-98-8307-233561938,21.24013/72.89223,404-98-8307-233561938,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7069576708',3088,RJIL-GJ,'06/05/2026',19:19:10,5,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc857.mcc405.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'06/05/2026',19:54:59,29,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7861987040',2728,AIR-GJ,'06/05/2026',20:46:06,11,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9824449525',3088,RJIL-GJ,'06/05/2026',20:46:50,13,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',IN,Post,'7861987040',2728,AIR-GJ,'06/05/2026',21:01:12,86,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'06/05/2026',22:00:17,0,21.29669/72.8915,404-98-8331-230711655,,---,'917011075005',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',OUT,Post,'9824449525',3088,RJIL-GJ,'07/05/2026',10:37:04,22,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',IN,Post,'8128165664',3088,RJIL-GJ,'07/05/2026',10:41:06,33,21.29669/72.8915,404-98-8331-230711560,21.29198/72.87794,404-98-8331-241631233,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'08037017530',,-,'07/05/2026',11:03:59,5,21.29669/72.8915,404-98-8331-230711635,21.29198/72.87794,404-98-8331-241631233,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMO,Post,'52263',,-,'07/05/2026',11:04:09,0,21.29669/72.8915,404-98-8331-230711560,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',IN,Post,'9054264141',3576,AIR-GJ,'07/05/2026',11:14:25,227,21.29198/72.87794,404-98-8331-241631313,21.29198/72.87794,404-98-8331-241631313,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9913194058',3088,RJIL-GJ,'07/05/2026',12:03:08,51,21.29198/72.87794,404-98-8331-241631313,21.29198/72.87794,404-98-8331-241631313,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.57.101.20,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'VA-KASHTI-P',,-,'07/05/2026',12:04:38,0,21.29669/72.8915,404-98-8331-230711560,,---,'919885705604',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',IN,Post,'8758237575',2728,AIR-GJ,'07/05/2026',15:48:04,36,21.29669/72.8915,404-98-8331-230711555,21.29669/72.8915,404-98-8331-230711555,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7069576708',3088,RJIL-GJ,'07/05/2026',16:41:47,405,21.23963/72.88818,404-98-8307-236431718,21.23121/72.89262,404-98-8307-241910278,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',IN,Post,'8347602600',2728,AIR-GJ,'07/05/2026',19:50:30,33,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'6355954801',3088,RJIL-GJ,'07/05/2026',20:51:25,106,21.23121/72.89262,404-98-8307-241910273,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9824449525',3088,RJIL-GJ,'07/05/2026',21:26:40,104,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910273,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',OUT,Post,'8849946676',3088,RJIL-GJ,'07/05/2026',21:51:40,47,21.23963/72.88818,404-98-8307-236431718,21.23963/72.88818,404-98-8307-236431623,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc857.mcc405.3gppnetwork.org,,,,
'9714499703',IN,Post,'07971909104',,-,'08/05/2026',10:58:19,3,21.29669/72.8915,404-98-8331-230711635,21.30433/72.88365,404-98-8221-236672002,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',10.5.50.180,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'8401382222',3576,AIR-GJ,'08/05/2026',10:59:05,24,21.29669/72.8915,404-98-8331-230711655,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'8849946676',3088,RJIL-GJ,'08/05/2026',10:59:42,14,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',SMT,Post,'CP-SBMIND-S',,-,'08/05/2026',11:15:33,0,21.29302/72.89989,404-98-8331-232020327,,---,'911725699995',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'CP-SBMIND-S',,-,'08/05/2026',11:15:35,0,21.29327/72.88987,404-98-8331-221532673,,---,'911725699995',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',SMT,Post,'CP-SBMIND-S',,-,'08/05/2026',11:15:36,0,21.29327/72.88987,404-98-8331-221532673,,---,'911725699995',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081890',,,,,,
'9714499703',OUT,Post,'9725117179',2728,AIR-GJ,'08/05/2026',12:12:34,52,21.29327/72.88987,404-98-8331-221532680,21.29198/72.87794,404-98-8331-241631233,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9374059105',3088,RJIL-GJ,'08/05/2026',12:14:55,77,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711635,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc857.mcc405.3gppnetwork.org,,,,
'9714499703',OUT,Post,'8128778750',4106,VODA-GJ,'08/05/2026',12:35:01,31,21.29669/72.8915,404-98-8331-230711560,21.29198/72.87794,404-98-8331-241631239,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',OUT,Post,'8849946676',3088,RJIL-GJ,'08/05/2026',12:36:45,40,21.29198/72.87794,404-98-8331-241631239,21.29051/72.89434,404-98-8331-232984147,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
